Order ID,country_id,product_id,channel_id,Order Priority,Order Date,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
391021287,18,4,2,L,2012-01-16,2012-01-27,743,9.33,6.92,6932.19,5141.56,1790.63
652173602,59,2,2,M,2015-07-22,2015-07-23,1516,81.73,56.67,123902.68,85911.72,37990.96
771341359,179,8,1,H,2015-03-26,2015-03-26,5904,668.27,502.54,3945466.08,2966996.16,978469.92
942323386,102,1,1,C,2015-08-26,2015-08-26,3285,421.89,364.69,1385908.65,1198006.65,187902.0
979231011,54,2,1,H,2012-03-13,2012-03-21,5072,81.73,56.67,414534.56,287430.24,127104.32
766488063,54,8,2,C,2017-10-23,2017-11-10,9706,668.27,502.54,6486228.62,4877653.24,1608575.38
708830869,178,3,1,H,2014-11-05,2014-12-12,7661,437.2,263.33,3349389.2,2017371.13,1332018.07
381308257,170,8,1,L,2013-11-23,2013-12-04,6442,668.27,502.54,4304995.34,3237362.68,1067632.66
779281556,121,11,2,L,2016-05-13,2016-07-02,5585,651.21,524.96,3637007.85,2931901.6,705106.25
268424594,130,6,2,H,2019-10-26,2019-12-15,1657,109.28,35.84,181076.96,59386.88,121690.08
434723699,59,9,1,M,2012-08-16,2012-09-07,3258,152.58,97.44,497105.64,317459.52,179646.12
234477698,116,5,1,C,2011-05-24,2011-06-08,6016,47.45,31.79,285459.2,191248.64,94210.56
944297921,73,10,2,H,2012-11-07,2012-12-20,7594,255.28,159.42,1938596.32,1210635.48,727960.84
311108195,176,10,1,L,2020-07-29,2020-08-01,2683,255.28,159.42,684916.24,427723.86,257192.38
202144849,110,9,2,H,2018-04-05,2018-04-17,8008,152.58,97.44,1221860.64,780299.52,441561.12
754956710,61,1,2,C,2017-10-31,2017-11-21,7322,421.89,364.69,3089078.58,2670260.18,418818.4
827405107,32,11,2,C,2011-05-06,2011-06-20,6413,651.21,524.96,4176209.73,3366568.48,809641.25
247663867,145,2,2,M,2019-01-29,2019-03-08,8097,81.73,56.67,661767.81,458856.99,202910.82
264219319,29,11,2,M,2020-01-20,2020-02-05,7223,651.21,524.96,4703689.83,3791786.08,911903.75
395870292,14,1,2,M,2010-10-28,2010-12-03,5671,421.89,364.69,2392538.19,2068156.99,324381.2
681728112,165,7,2,M,2010-11-04,2010-11-19,7353,205.7,117.11,1512512.1,861109.83,651402.27
331216609,16,9,2,H,2014-04-30,2014-05-10,3210,152.58,97.44,489781.8,312782.4,176999.4
874072110,38,6,2,M,2017-01-01,2017-02-12,6216,109.28,35.84,679284.48,222781.44,456503.04
310343444,164,3,2,C,2010-10-02,2010-10-19,6376,437.2,263.33,2787587.2,1678992.08,1108595.12
760391938,95,3,2,H,2010-05-05,2010-05-14,5727,437.2,263.33,2503844.4,1508090.91,995753.49
814891421,143,9,2,H,2016-01-05,2016-02-02,3335,152.58,97.44,508854.3,324962.4,183891.9
484828221,96,10,2,C,2018-10-21,2018-12-06,299,255.28,159.42,76328.72,47666.58,28662.14
751501166,165,6,1,L,2016-08-12,2016-09-05,4750,109.28,35.84,519080.0,170240.0,348840.0
416521584,113,6,2,C,2019-07-15,2019-08-21,6848,109.28,35.84,748349.44,245432.32,502917.12
151813304,31,9,2,L,2012-06-07,2012-07-27,3785,152.58,97.44,577515.3,368810.4,208704.9
249612653,78,1,2,C,2013-10-02,2013-11-07,4786,421.89,364.69,2019165.54,1745406.34,273759.2
172468459,51,1,1,C,2016-09-18,2016-09-30,6105,421.89,364.69,2575638.45,2226432.45,349206.0
803242051,51,4,2,C,2016-01-13,2016-01-18,6028,9.33,6.92,56241.24,41713.76,14527.48
395107257,138,3,2,H,2013-04-15,2013-05-17,9872,437.2,263.33,4316038.4,2599593.76,1716444.64
421550405,81,1,2,L,2011-07-20,2011-08-11,4987,421.89,364.69,2103965.43,1818709.03,285256.4
626370322,79,8,1,H,2010-01-18,2010-03-01,5753,668.27,502.54,3844557.31,2891112.62,953444.69
373678338,131,8,2,C,2020-03-22,2020-04-14,8579,668.27,502.54,5733088.33,4311290.66,1421797.67
897898280,176,5,2,C,2017-07-27,2017-08-31,6909,47.45,31.79,327832.05,219637.11,108194.94
353766477,17,7,1,H,2011-03-08,2011-03-17,6217,205.7,117.11,1278836.9,728072.87,550764.03
566331756,148,12,2,C,2017-01-02,2017-01-21,9006,154.06,90.93,1387464.36,818915.58,568548.78
280955445,20,11,1,M,2020-05-26,2020-07-11,9815,651.21,524.96,6391626.15,5152482.4,1239143.75
113311374,3,12,2,H,2013-08-01,2013-08-15,208,154.06,90.93,32044.48,18913.44,13131.04
299385869,108,1,2,M,2011-08-28,2011-09-05,3787,421.89,364.69,1597697.43,1381081.03,216616.4
245477759,97,9,1,C,2015-03-12,2015-03-14,1179,152.58,97.44,179891.82,114881.76,65010.06
778198373,144,8,2,C,2015-07-28,2015-08-31,5047,668.27,502.54,3372758.69,2536319.38,836439.31
994471538,52,8,2,C,2011-01-07,2011-02-04,5082,668.27,502.54,3396148.14,2553908.28,842239.86
511533582,178,7,1,M,2011-12-19,2012-01-12,3009,205.7,117.11,618951.3,352383.99,266567.31
816933333,156,12,2,M,2014-04-20,2014-06-09,7582,154.06,90.93,1168082.92,689431.26,478651.66
318532121,2,2,1,L,2015-06-03,2015-07-16,9588,81.73,56.67,783627.24,543351.96,240275.28
194503772,128,7,2,C,2019-07-27,2019-08-31,6843,205.7,117.11,1407605.1,801383.73,606221.37
343334615,22,5,1,H,2011-02-08,2011-02-24,9197,47.45,31.79,436397.65,292372.63,144025.02
733823478,148,10,2,H,2013-04-30,2013-05-18,3529,255.28,159.42,900883.12,562593.18,338289.94
955081689,31,11,1,C,2018-12-13,2019-01-15,8751,651.21,524.96,5698738.71,4593924.96,1104813.75
666533076,94,5,1,M,2016-11-03,2016-12-16,804,47.45,31.79,38149.8,25559.16,12590.64
947913968,113,4,2,L,2018-10-09,2018-11-21,7663,9.33,6.92,71495.79,53027.96,18467.83
249273192,11,4,1,M,2011-04-10,2011-04-26,4332,9.33,6.92,40417.56,29977.44,10440.12
240972077,149,12,1,M,2014-06-17,2014-06-26,7847,154.06,90.93,1208908.82,713527.71,495381.11
863684451,74,4,1,H,2012-07-13,2012-07-21,2277,9.33,6.92,21244.41,15756.84,5487.57
778396642,103,12,1,H,2012-07-28,2012-08-06,3719,154.06,90.93,572949.14,338168.67,234780.47
516407477,21,7,1,H,2017-10-28,2017-10-29,5303,205.7,117.11,1090827.1,621034.33,469792.77
229328286,17,2,1,H,2011-08-24,2011-09-25,2191,81.73,56.67,179070.43,124163.97,54906.46
139082896,44,11,2,L,2016-04-29,2016-06-08,6575,651.21,524.96,4281705.75,3451612.0,830093.75
987907636,178,12,1,M,2012-11-21,2012-12-17,2678,154.06,90.93,412572.68,243510.54,169062.14
888351333,12,6,1,L,2010-08-05,2010-09-05,1755,109.28,35.84,191786.4,62899.2,128887.2
273275315,65,1,1,M,2020-03-12,2020-03-19,7093,421.89,364.69,2992465.77,2586746.17,405719.6
545853412,54,1,2,L,2016-07-14,2016-08-29,9009,421.89,364.69,3800807.01,3285492.21,515314.8
929571950,66,2,1,L,2018-09-23,2018-09-23,9852,81.73,56.67,805203.96,558312.84,246891.12
718229758,9,2,2,M,2020-08-28,2020-09-11,9001,81.73,56.67,735651.73,510086.67,225565.06
625938165,96,3,1,H,2017-09-19,2017-11-02,7868,437.2,263.33,3439889.6,2071880.44,1368009.16
537120997,87,9,1,H,2012-02-23,2012-03-27,4894,152.58,97.44,746726.52,476871.36,269855.16
856514585,4,4,2,L,2018-05-20,2018-06-28,554,9.33,6.92,5168.82,3833.68,1335.14
259167754,140,6,1,C,2014-12-08,2014-12-16,2353,109.28,35.84,257135.84,84331.52,172804.32
640441834,136,6,1,H,2013-11-28,2014-01-17,9826,109.28,35.84,1073785.28,352163.84,721621.44
366010653,49,8,1,H,2012-11-10,2012-11-20,9541,668.27,502.54,6375964.07,4794734.14,1581229.93
121860539,172,11,2,C,2010-11-09,2010-11-09,96,651.21,524.96,62516.16,50396.16,12120.0
664290320,65,1,2,C,2013-10-24,2013-11-13,7123,421.89,364.69,3005122.47,2597686.87,407435.6
569911324,148,8,2,C,2018-06-16,2018-07-18,8280,668.27,502.54,5533275.6,4161031.2,1372244.4
285647380,78,7,2,C,2017-09-01,2017-10-06,8262,205.7,117.11,1699493.4,967562.82,731930.58
778734815,26,1,2,C,2016-07-13,2016-08-25,3792,421.89,364.69,1599806.88,1382904.48,216902.4
386722457,60,5,1,M,2016-04-13,2016-04-22,8624,47.45,31.79,409208.8,274156.96,135051.84
667471635,115,10,1,C,2019-08-31,2019-10-19,8544,255.28,159.42,2181112.32,1362084.48,819027.84
549156177,31,11,2,H,2014-11-17,2014-12-01,6371,651.21,524.96,4148858.91,3344520.16,804338.75
380262410,133,8,1,H,2013-01-08,2013-01-31,6952,668.27,502.54,4645813.04,3493658.08,1152154.96
579589164,62,11,1,C,2010-08-27,2010-09-28,2168,651.21,524.96,1411823.28,1138113.28,273710.0
286247766,128,5,1,L,2016-07-12,2016-07-19,5930,47.45,31.79,281378.5,188514.7,92863.8
509662044,177,6,2,H,2014-03-06,2014-03-12,9179,109.28,35.84,1003081.12,328975.36,674105.76
979568326,90,10,2,M,2010-01-05,2010-01-05,4891,255.28,159.42,1248574.48,779723.22,468851.26
596015441,68,7,1,C,2017-04-22,2017-06-08,3069,205.7,117.11,631293.3,359410.59,271882.71
579364717,114,9,2,C,2018-09-29,2018-10-15,5749,152.58,97.44,877182.42,560182.56,316999.86
420289981,140,1,2,H,2014-07-26,2014-08-15,2000,421.89,364.69,843780.0,729380.0,114400.0
129777562,45,5,1,L,2017-03-15,2017-04-15,2919,47.45,31.79,138506.55,92795.01,45711.54
689126288,71,7,1,L,2013-11-08,2013-11-18,6638,205.7,117.11,1365436.6,777376.18,588060.42
899947488,140,6,2,C,2014-08-13,2014-09-15,3315,109.28,35.84,362263.2,118809.6,243453.6
534164988,168,6,1,L,2015-01-16,2015-01-28,145,109.28,35.84,15845.6,5196.8,10648.8
784015119,173,1,2,H,2012-03-12,2012-04-05,6351,421.89,364.69,2679423.39,2316146.19,363277.2
212046706,52,9,2,H,2020-09-05,2020-10-07,8187,152.58,97.44,1249172.46,797741.28,451431.18
601121079,176,10,1,M,2013-10-29,2013-11-14,3941,255.28,159.42,1006058.48,628274.22,377784.26
204412066,101,8,2,C,2014-08-07,2014-09-17,8928,668.27,502.54,5966314.56,4486677.12,1479637.44
495405995,37,10,2,L,2015-05-18,2015-06-23,498,255.28,159.42,127129.44,79391.16,47738.28
317901694,48,11,2,M,2015-05-24,2015-06-12,3031,651.21,524.96,1973817.51,1591153.76,382663.75
836010491,56,9,1,L,2015-05-20,2015-06-11,2937,152.58,97.44,448127.46,286181.28,161946.18
584156215,123,8,1,C,2012-03-28,2012-04-10,3660,668.27,502.54,2445868.2,1839296.4,606571.8
417075192,163,8,2,M,2015-01-20,2015-02-15,673,668.27,502.54,449745.71,338209.42,111536.29
359816253,44,10,2,L,2018-05-19,2018-06-18,6480,255.28,159.42,1654214.4,1033041.6,621172.8
957740724,142,11,2,M,2018-04-11,2018-04-21,5618,651.21,524.96,3658497.78,2949225.28,709272.5
126522433,42,6,1,C,2017-08-26,2017-10-03,9654,109.28,35.84,1054989.12,345999.36,708989.76
802147710,37,8,2,L,2010-03-22,2010-03-22,2188,668.27,502.54,1462174.76,1099557.52,362617.24
590915381,83,5,2,L,2017-12-11,2018-01-01,3848,47.45,31.79,182587.6,122327.92,60259.68
319436776,113,5,2,H,2010-10-25,2010-12-01,7296,47.45,31.79,346195.2,231939.84,114255.36
884635722,168,12,2,L,2019-02-20,2019-03-15,2224,154.06,90.93,342629.44,202228.32,140401.12
103748548,28,12,1,C,2010-07-28,2010-08-16,356,154.06,90.93,54845.36,32371.08,22474.28
364324080,118,11,2,M,2013-01-31,2013-02-01,446,651.21,524.96,290439.66,234132.16,56307.5
974223649,9,8,2,L,2013-05-19,2013-05-29,3282,668.27,502.54,2193262.14,1649336.28,543925.86
411621081,76,1,2,M,2015-09-13,2015-10-08,6680,421.89,364.69,2818225.2,2436129.2,382096.0
375002706,16,6,2,M,2015-02-07,2015-03-17,489,109.28,35.84,53437.92,17525.76,35912.16
833167350,52,2,1,H,2013-06-28,2013-07-26,1588,81.73,56.67,129787.24,89991.96,39795.28
475226342,59,9,2,L,2014-04-12,2014-05-21,8890,152.58,97.44,1356436.2,866241.6,490194.6
760603511,23,11,1,H,2017-01-10,2017-01-13,8336,651.21,524.96,5428486.56,4376066.56,1052420.0
969035184,47,3,1,M,2012-02-12,2012-02-27,7900,437.2,263.33,3453880.0,2080307.0,1373573.0
450570189,151,8,2,C,2018-02-28,2018-03-08,2587,668.27,502.54,1728814.49,1300070.98,428743.51
875569856,87,2,1,C,2012-07-03,2012-08-02,9432,81.73,56.67,770877.36,534511.44,236365.92
384708011,94,1,1,L,2011-06-03,2011-06-17,2504,421.89,364.69,1056412.56,913183.76,143228.8
338970983,118,9,2,M,2011-04-22,2011-05-01,7901,152.58,97.44,1205534.58,769873.44,435661.14
369657599,59,10,1,L,2015-05-25,2015-05-27,8753,255.28,159.42,2234465.84,1395403.26,839062.58
628379189,108,3,1,L,2017-10-01,2017-11-12,221,437.2,263.33,96621.2,58195.93,38425.27
437059581,78,9,1,M,2019-04-09,2019-04-25,4497,152.58,97.44,686152.26,438187.68,247964.58
537935101,65,5,1,H,2011-08-31,2011-09-28,5805,47.45,31.79,275447.25,184540.95,90906.3
843554580,181,8,2,M,2014-11-22,2014-12-07,5401,668.27,502.54,3609326.27,2714218.54,895107.73
886779344,96,5,2,L,2018-04-28,2018-05-30,6569,47.45,31.79,311699.05,208828.51,102870.54
270783221,87,8,1,C,2018-03-07,2018-03-25,9627,668.27,502.54,6433435.29,4837952.58,1595482.71
919052541,151,6,2,H,2012-03-12,2012-04-10,6925,109.28,35.84,756764.0,248192.0,508572.0
325386130,115,5,2,M,2015-08-23,2015-08-29,7842,47.45,31.79,372102.9,249297.18,122805.72
103895318,140,9,1,M,2013-03-19,2013-03-26,3788,152.58,97.44,577973.04,369102.72,208870.32
139003932,179,4,1,L,2017-11-05,2017-12-01,3207,9.33,6.92,29921.31,22192.44,7728.87
835448300,1,11,1,L,2011-11-23,2011-12-12,6572,651.21,524.96,4279752.12,3450037.12,829715.0
868277251,62,7,1,H,2016-08-23,2016-09-25,1389,205.7,117.11,285717.3,162665.79,123051.51
332852113,171,12,2,C,2012-02-13,2012-03-11,7192,154.06,90.93,1107999.52,653968.56,454030.96
294846713,100,8,2,M,2017-04-06,2017-05-25,549,668.27,502.54,366880.23,275894.46,90985.77
540247380,153,4,1,L,2020-06-13,2020-06-20,60,9.33,6.92,559.8,415.2,144.6
925352942,136,3,1,H,2016-11-24,2016-11-27,1354,437.2,263.33,591968.8,356548.82,235419.98
926774728,169,1,2,L,2014-01-13,2014-03-03,2092,421.89,364.69,882593.88,762931.48,119662.4
991436564,35,12,1,M,2015-06-07,2015-07-21,6966,154.06,90.93,1073181.96,633418.38,439763.58
286574780,82,11,2,H,2015-06-22,2015-06-23,2701,651.21,524.96,1758918.21,1417916.96,341001.25
749738204,77,2,1,H,2015-05-27,2015-06-21,3050,81.73,56.67,249276.5,172843.5,76433.0
338788163,177,8,2,M,2017-12-16,2018-01-15,3801,668.27,502.54,2540094.27,1910154.54,629939.73
681898486,86,12,2,M,2011-05-06,2011-05-24,7770,154.06,90.93,1197046.2,706526.1,490520.1
327555501,151,7,2,H,2017-05-08,2017-05-17,9807,205.7,117.11,2017299.9,1148497.77,868802.13
594558036,57,1,2,L,2011-02-24,2011-03-01,1790,421.89,364.69,755183.1,652795.1,102388.0
622017419,19,10,1,H,2012-03-11,2012-04-08,7632,255.28,159.42,1948296.96,1216693.44,731603.52
519357478,118,5,1,L,2014-09-11,2014-10-13,8274,47.45,31.79,392601.3,263030.46,129570.84
916314542,156,1,1,L,2014-05-21,2014-06-28,6690,421.89,364.69,2822444.1,2439776.1,382668.0
712937438,142,7,2,H,2013-11-01,2013-11-04,2886,205.7,117.11,593650.2,337979.46,255670.74
229587495,84,8,1,H,2017-02-14,2017-02-15,8897,668.27,502.54,5945598.19,4471098.38,1474499.81
756938540,7,12,1,H,2013-10-15,2013-11-25,3790,154.06,90.93,583887.4,344624.7,239262.7
505976903,155,10,1,L,2016-04-08,2016-05-23,8664,255.28,159.42,2211745.92,1381214.88,830531.04
458001410,20,8,2,L,2011-10-05,2011-10-31,1650,668.27,502.54,1102645.5,829191.0,273454.5
314623391,160,5,1,H,2010-05-12,2010-05-19,2908,47.45,31.79,137984.6,92445.32,45539.28
747766673,47,6,2,C,2018-04-26,2018-04-29,9630,109.28,35.84,1052366.4,345139.2,707227.2
249667584,99,8,1,L,2011-04-21,2011-05-31,1041,668.27,502.54,695669.07,523144.14,172524.93
982874953,8,4,1,L,2014-08-14,2014-09-14,3395,9.33,6.92,31675.35,23493.4,8181.95
230250108,35,10,1,H,2012-04-15,2012-04-19,4978,255.28,159.42,1270783.84,793592.76,477191.08
744966876,110,11,2,C,2016-07-31,2016-08-27,1108,651.21,524.96,721540.68,581655.68,139885.0
400511586,185,6,2,C,2019-11-16,2019-12-14,9133,109.28,35.84,998054.24,327326.72,670727.52
740683066,118,12,1,C,2010-09-17,2010-10-13,3434,154.06,90.93,529042.04,312253.62,216788.42
229592645,156,3,1,M,2011-03-19,2011-05-08,420,437.2,263.33,183624.0,110598.6,73025.4
101664149,25,2,2,H,2018-04-10,2018-04-30,3536,81.73,56.67,288997.28,200385.12,88612.16
311633908,103,1,1,H,2019-08-05,2019-08-25,8254,421.89,364.69,3482280.06,3010151.26,472128.8
884550750,13,5,1,L,2020-06-04,2020-06-23,7078,47.45,31.79,335851.1,225009.62,110841.48
565776002,111,2,1,C,2016-10-27,2016-10-28,4547,81.73,56.67,371626.31,257678.49,113947.82
870983493,10,11,1,C,2011-09-11,2011-10-22,2226,651.21,524.96,1449593.46,1168560.96,281032.5
236159551,164,7,2,C,2020-02-25,2020-03-17,3714,205.7,117.11,763969.8,434946.54,329023.26
767603003,132,4,2,L,2010-09-03,2010-09-21,9641,9.33,6.92,89950.53,66715.72,23234.81
591925179,153,11,1,L,2017-06-03,2017-06-21,2669,651.21,524.96,1738079.49,1401118.24,336961.25
606049907,40,3,1,C,2017-03-27,2017-05-12,2490,437.2,263.33,1088628.0,655691.7,432936.3
427213513,122,6,2,L,2020-07-17,2020-08-28,827,109.28,35.84,90374.56,29639.68,60734.88
642964828,149,8,2,C,2012-07-16,2012-08-16,6435,668.27,502.54,4300317.45,3233844.9,1066472.55
561165177,21,10,1,L,2012-01-04,2012-01-09,101,255.28,159.42,25783.28,16101.42,9681.86
459988391,132,10,1,H,2012-07-02,2012-08-15,9642,255.28,159.42,2461409.76,1537127.64,924282.12
237920796,164,6,2,C,2019-10-08,2019-11-14,4906,109.28,35.84,536127.68,175831.04,360296.64
763761222,19,4,1,L,2014-04-28,2014-05-14,2773,9.33,6.92,25872.09,19189.16,6682.93
726620995,125,11,2,C,2010-04-10,2010-05-04,2155,651.21,524.96,1403357.55,1131288.8,272068.75
685923945,153,3,1,H,2017-11-17,2017-12-30,8993,437.2,263.33,3931739.6,2368126.69,1563612.91
821406400,146,4,2,H,2016-10-27,2016-11-12,1262,9.33,6.92,11774.46,8733.04,3041.42
483117187,88,12,2,C,2015-01-09,2015-02-08,3966,154.06,90.93,611001.96,360628.38,250373.58
441417634,14,10,1,L,2011-03-20,2011-04-18,4142,255.28,159.42,1057369.76,660317.64,397052.12
636981570,88,10,2,M,2010-12-24,2011-02-11,5857,255.28,159.42,1495174.96,933722.94,561452.02
630795323,31,1,2,M,2010-09-15,2010-10-23,5209,421.89,364.69,2197625.01,1899670.21,297954.8
954157721,133,7,2,L,2013-08-21,2013-09-21,5328,205.7,117.11,1095969.6,623962.08,472007.52
858680093,126,10,1,L,2013-10-30,2013-11-29,1376,255.28,159.42,351265.28,219361.92,131903.36
566286265,90,1,1,H,2012-03-08,2012-03-30,5545,421.89,364.69,2339380.05,2022206.05,317174.0
819212567,174,8,1,H,2011-02-09,2011-02-16,2058,668.27,502.54,1375299.66,1034227.32,341072.34
630007827,19,6,1,C,2019-11-10,2019-12-08,2171,109.28,35.84,237246.88,77808.64,159438.24
431533372,27,1,2,H,2017-02-12,2017-03-18,9169,421.89,364.69,3868309.41,3343842.61,524466.8
726963031,87,10,1,L,2020-06-29,2020-07-17,3370,255.28,159.42,860293.6,537245.4,323048.2
739783132,76,7,2,H,2017-01-10,2017-02-14,7123,205.7,117.11,1465201.1,834174.53,631026.57
663792502,139,11,1,L,2011-04-18,2011-05-15,9807,651.21,524.96,6386416.47,5148282.72,1238133.75
313102471,3,6,1,C,2020-01-27,2020-03-17,2834,109.28,35.84,309699.52,101570.56,208128.96
472136867,141,6,2,L,2013-07-08,2013-08-24,4646,109.28,35.84,507714.88,166512.64,341202.24
645632016,39,9,1,C,2016-10-07,2016-11-03,5716,152.58,97.44,872147.28,556967.04,315180.24
408636748,12,1,2,C,2019-01-09,2019-02-15,3549,421.89,364.69,1497287.61,1294284.81,203002.8
756512391,65,7,1,H,2010-12-31,2011-02-02,7683,205.7,117.11,1580393.1,899756.13,680636.97
954932773,139,5,1,H,2011-08-23,2011-09-07,4683,47.45,31.79,222208.35,148872.57,73335.78
789884221,69,3,1,L,2020-01-07,2020-02-19,3149,437.2,263.33,1376742.8,829226.17,547516.63
117665565,184,7,2,C,2020-08-27,2020-09-11,8710,205.7,117.11,1791647.0,1020028.1,771618.9
214888131,93,2,2,C,2010-04-13,2010-05-27,9028,81.73,56.67,737858.44,511616.76,226241.68
628475749,157,6,2,H,2013-11-10,2013-12-11,8795,109.28,35.84,961117.6,315212.8,645904.8
525664746,122,11,2,M,2015-01-31,2015-03-10,4735,651.21,524.96,3083479.35,2485685.6,597793.75
944003951,88,1,2,M,2015-03-11,2015-03-30,602,421.89,364.69,253977.78,219543.38,34434.4
741354691,165,2,1,H,2016-12-02,2017-01-10,2183,81.73,56.67,178416.59,123710.61,54705.98
645890796,165,1,1,C,2019-03-05,2019-03-06,2294,421.89,364.69,967815.66,836598.86,131216.8
106098592,52,8,2,M,2011-08-28,2011-09-19,5786,668.27,502.54,3866610.22,2907696.44,958913.78
440776908,82,9,2,L,2012-04-25,2012-05-03,4537,152.58,97.44,692255.46,442085.28,250170.18
789037072,55,3,2,H,2019-03-21,2019-04-17,2459,437.2,263.33,1075074.8,647528.47,427546.33
360302913,50,4,1,M,2015-11-19,2015-12-24,493,9.33,6.92,4599.69,3411.56,1188.13
684310758,61,4,2,H,2019-06-05,2019-06-07,1615,9.33,6.92,15067.95,11175.8,3892.15
661109435,95,12,1,L,2011-01-12,2011-02-20,5828,154.06,90.93,897861.68,529940.04,367921.64
611060273,119,8,1,M,2016-03-03,2016-03-17,5169,668.27,502.54,3454287.63,2597629.26,856658.37
924837100,109,11,1,L,2013-09-06,2013-10-15,8705,651.21,524.96,5668783.05,4569776.8,1099006.25
713426244,48,4,1,H,2016-01-02,2016-02-08,7534,9.33,6.92,70292.22,52135.28,18156.94
958126533,164,12,2,H,2010-05-03,2010-05-22,9788,154.06,90.93,1507939.28,890022.84,617916.44
460549294,123,12,1,L,2017-06-20,2017-06-29,5626,154.06,90.93,866741.56,511572.18,355169.38
792618358,160,10,1,M,2011-07-27,2011-08-18,2241,255.28,159.42,572082.48,357260.22,214822.26
446570050,99,10,1,M,2011-01-30,2011-03-04,8856,255.28,159.42,2260759.68,1411823.52,848936.16
684953200,14,5,1,L,2019-12-02,2019-12-08,1728,47.45,31.79,81993.6,54933.12,27060.48
590629136,39,4,2,H,2011-06-02,2011-06-23,9141,9.33,6.92,85285.53,63255.72,22029.81
216771686,176,11,2,H,2019-03-25,2019-05-06,6414,651.21,524.96,4176860.94,3367093.44,809767.5
136867177,91,8,2,L,2014-05-07,2014-06-25,894,668.27,502.54,597433.38,449270.76,148162.62
994714438,171,11,2,C,2017-05-23,2017-06-01,6962,651.21,524.96,4533724.02,3654771.52,878952.5
354424798,95,8,2,L,2018-05-28,2018-06-02,1029,668.27,502.54,687649.83,517113.66,170536.17
350422084,179,6,1,L,2014-04-12,2014-04-17,6537,109.28,35.84,714363.36,234286.08,480077.28
937442624,33,1,1,H,2014-02-08,2014-03-22,8959,421.89,364.69,3779712.51,3267257.71,512454.8
340535247,145,5,1,C,2012-06-10,2012-07-16,802,47.45,31.79,38054.9,25495.58,12559.32
905061280,57,5,2,L,2016-01-14,2016-02-05,6600,47.45,31.79,313170.0,209814.0,103356.0
546694552,162,4,2,H,2017-02-06,2017-02-27,7922,9.33,6.92,73912.26,54820.24,19092.02
401421391,94,8,1,L,2020-01-20,2020-02-09,8365,668.27,502.54,5590078.55,4203747.1,1386331.45
775540626,88,6,1,C,2014-10-06,2014-11-19,8560,109.28,35.84,935436.8,306790.4,628646.4
695663583,59,7,1,L,2014-01-01,2014-01-28,1168,205.7,117.11,240257.6,136784.48,103473.12
158714091,102,3,2,M,2015-12-31,2016-02-16,5881,437.2,263.33,2571173.2,1548643.73,1022529.47
581928479,151,11,2,L,2020-06-26,2020-08-07,4424,651.21,524.96,2880953.04,2322423.04,558530.0
752855575,81,7,1,L,2012-08-29,2012-10-08,5549,205.7,117.11,1141429.3,649843.39,491585.91
879356706,119,11,2,H,2011-04-22,2011-05-21,45,651.21,524.96,29304.45,23623.2,5681.25
339605700,115,6,2,M,2020-08-30,2020-10-10,5728,109.28,35.84,625955.84,205291.52,420664.32
832088887,11,5,1,C,2014-05-29,2014-06-12,2447,47.45,31.79,116110.15,77790.13,38320.02
525605094,66,3,1,M,2015-10-28,2015-11-29,7082,437.2,263.33,3096250.4,1864903.06,1231347.34
809265649,72,4,1,M,2017-08-19,2017-09-25,8544,9.33,6.92,79715.52,59124.48,20591.04
442494380,107,3,1,M,2019-05-27,2019-06-05,2775,437.2,263.33,1213230.0,730740.75,482489.25
505027616,158,1,1,M,2011-07-03,2011-08-18,7749,421.89,364.69,3269225.61,2825982.81,443242.8
346914184,22,3,1,H,2012-07-22,2012-08-20,8471,437.2,263.33,3703521.2,2230668.43,1472852.77
738515412,158,8,1,L,2010-08-06,2010-08-12,1977,668.27,502.54,1321169.79,993521.58,327648.21
720505130,170,2,2,L,2011-03-16,2011-03-27,2334,81.73,56.67,190757.82,132267.78,58490.04
753869664,168,12,2,M,2010-10-10,2010-11-23,5641,154.06,90.93,869052.46,512936.13,356116.33
469907844,11,11,1,L,2012-07-19,2012-08-27,5028,651.21,524.96,3274283.88,2639498.88,634785.0
920230996,95,5,1,C,2010-07-31,2010-09-16,5656,47.45,31.79,268377.2,179804.24,88572.96
526762950,89,12,2,L,2016-06-18,2016-06-22,9718,154.06,90.93,1497155.08,883657.74,613497.34
931740033,183,2,1,L,2011-03-22,2011-04-06,1436,81.73,56.67,117364.28,81378.12,35986.16
247711074,58,10,2,M,2014-10-20,2014-11-07,2066,255.28,159.42,527408.48,329361.72,198046.76
707537400,106,4,2,C,2016-07-31,2016-08-14,4895,9.33,6.92,45670.35,33873.4,11796.95
114392840,102,2,2,L,2012-10-13,2012-11-30,238,81.73,56.67,19451.74,13487.46,5964.28
391763722,98,2,1,M,2011-11-01,2011-11-21,446,81.73,56.67,36451.58,25274.82,11176.76
833448874,117,3,1,H,2018-04-23,2018-05-18,4898,437.2,263.33,2141405.6,1289790.34,851615.26
353559625,182,5,1,L,2016-11-26,2016-12-15,5005,47.45,31.79,237487.25,159108.95,78378.3
636519801,34,1,1,L,2020-07-21,2020-09-06,9209,421.89,364.69,3885185.01,3358430.21,526754.8
287065732,45,11,1,M,2011-08-13,2011-08-27,7984,651.21,524.96,5199260.64,4191280.64,1007980.0
